0,746.84174,160.42874,785.03186,276.15158,0.99994195
0,795.26056,169.55443,827.0422,270.8416,0.99989045
0,449.54453,165.11174,478.23813,251.13007,0.99963725
0,215.85156,160.08565,236.82799,217.99623,0.99915326
0,318.69693,161.15555,341.29538,227.19672,0.99343044
0,281.5433,162.09508,305.43353,227.81245,0.99011594
0,248.87021,165.52202,266.19742,218.08029,0.98905504
0,304.01685,162.64862,317.56836,218.66551,0.8633447
0,341.83035,159.12978,358.73068,218.99187,0.81672376
0,349.3876,175.27214,409.78946,282.7603,0.6918579
0,181.64726,167.31776,196.80923,195.18593,0.670361
0,190.80539,166.32971,202.46353,197.44418,0.6083714
0,195.8004,166.8524,207.27946,197.43752,0.5849616
0,202.82072,166.43166,214.91997,196.37975,0.49946934
0,293.14096,162.83092,312.16898,220.61266,0.43746787
0,332.5705,157.91328,343.39993,190.20447,0.3740387
0,504.34955,170.26573,516.77814,195.2331,0.31172186
0,365.9122,164.21263,378.73145,187.04472,0.2538316
0,381.21118,167.33229,410.32294,253.07722,0.23839825
0,207.24043,167.29123,218.56078,191.01978,0.23332985
0,333.3068,159.09283,345.7638,212.31581,0.19594325
0,356.6916,171.6672,381.7644,225.29132,0.18095496
0,473.77374,167.99696,486.40732,197.3826,0.1584457
0,345.8989,169.23116,363.96793,227.8674,0.1536637
0,177.84464,168.31866,190.21384,191.26491,0.11887599
0,274.64716,162.4633,296.93356,227.19943,0.10927557
0,391.38803,163.6812,404.4473,200.46278,0.094824664
0,351.66318,171.12051,393.5983,248.24074,0.08704158
0,382.06375,161.272,395.22375,185.61282,0.078665525
0,882.2747,179.01547,894.6952,210.56787,0.074039586
0,394.37997,163.37953,406.01688,189.09073,0.06804419
0,380.7025,166.72159,402.92642,224.78918,0.06190879
0,757.7894,161.72678,817.64197,271.6611,0.0548922
1,748.6858,165.20465,791.16144,278.59738,0.9998722
1,799.8912,169.91791,834.5636,272.22742,0.9998653
1,455.15735,163.88327,488.81747,252.3728,0.9998411
