0,876.79345703125,170.1595916748047,1144.9581298828125,348.0647888183594,0.9719156622886658
0,725.04345703125,164.05215454101562,902.052734375,251.98046875,0.9542438387870789
0,16.57398223876953,175.31150817871094,220.8643341064453,260.5635986328125,0.9511027932167053
0,776.423095703125,174.8526153564453,989.29345703125,281.96466064453125,0.9507982730865479
0,173.46424865722656,168.33412170410156,288.3590087890625,234.34115600585938,0.9462679624557495
0,1093.3851318359375,195.2384796142578,1238.79150390625,371.0300598144531,0.9444470405578613
0,564.6942749023438,172.45108032226562,655.5612182617188,258.7801208496094,0.9357708096504211
0,719.4421997070312,173.12542724609375,844.8136596679688,235.42909240722656,0.7477885484695435
0,478.7617492675781,175.99685668945312,503.8366394042969,193.09815979003906,0.4979337453842163
1,902.2557983398438,168.3537139892578,1182.7073974609375,359.59442138671875,0.9803268909454346
1,0.940204918384552,176.96566772460938,205.89697265625,265.53924560546875,0.9794559478759766
1,728.5787353515625,163.63467407226562,911.8954467773438,254.2198944091797,0.9706986546516418
1,785.6213989257812,177.20907592773438,1003.4201049804688,287.4234924316406,0.9592206478118896
1,564.261962890625,172.2060546875,656.4283447265625,259.2662048339844,0.9492748379707336
1,150.99310302734375,167.9220428466797,281.0758972167969,236.7084503173828,0.8690276145935059
1,723.4966430664062,171.18350219726562,856.1827392578125,233.1580352783203,0.7924955487251282
1,479.20745849609375,176.39295959472656,502.9192810058594,193.26419067382812,0.5768478512763977
1,1178.759033203125,188.36865234375,1239.29931640625,369.3794250488281,0.5448982119560242
2,0.48505258560180664,177.5662841796875,191.962890625,271.6611022949219,0.981395423412323
2,926.6588134765625,170.732666015625,1228.3199462890625,369.5405578613281,0.9731277227401733
2,565.2471313476562,172.1924285888672,656.9283447265625,260.1723937988281,0.9707210063934326
2,798.6828002929688,176.2958526611328,1029.164794921875,295.8504638671875,0.9641876220703125
2,736.7360229492188,163.81478881835938,926.47314453125,259.2389831542969,0.9602108001708984
2,134.1682891845703,169.21261596679688,273.0311279296875,240.755126953125,0.9511967301368713
2,728.9803466796875,172.77862548828125,866.1572265625,237.8422088623047,0.9010810852050781
2,479.0472717285156,176.52713012695312,503.11956787109375,193.81031799316406,0.6232951879501343
3,958.9467163085938,170.79507446289062,1241.579345703125,370.0047912597656,0.9824128150939941
3,1.600846767425537,180.05792236328125,178.7472686767578,276.09771728515625,0.9819784760475159
3,740.3024291992188,164.01617431640625,939.4756469726562,263.1882629394531,0.9769242405891418
3,811.3387451171875,177.49583435058594,1048.3675537109375,302.7504577636719,0.9742047190666199
3,565.1488647460938,172.7987060546875,658.2981567382812,262.2238464355469,0.9702661633491516
3,119.82137298583984,170.36819458007812,264.67120361328125,242.1473388671875,0.9305724501609802
3,731.9840698242188,174.4331817626953,878.7411499023438,241.82791137695312,0.8942580223083496
3,479.23394775390625,177.6138916015625,502.979736328125,194.86892700195312,0.618285596370697
4,825.0830078125,179.13075256347656,1072.8052978515625,310.3861999511719,0.9813007116317749
4,999.2940673828125,171.7736053466797,1240.320068359375,371.01434326171875,0.9803993701934814
4,1.5724419355392456,180.8533935546875,163.25209045410156,282.4271240234375,0.9766607880592346
4,744.895751953125,164.2138214111328,957.8591918945312,267.84698486328125,0.974227249622345
4,565.0686645507812,173.82073974609375,660.0985107421875,264.95465087890625,0.9479996562004089
4,97.14668273925781,169.55267333984375,257.0616760253906,247.4902801513672,0.9340388774871826
4,736.217041015625,175.12879943847656,889.4444580078125,243.335693359375,0.9130158424377441
4,479.90057373046875,178.3204803466797,503.0271911621094,195.2464599609375,0.6271023750305176
5,838.7337036132812,178.50851440429688,1106.0733642578125,323.7762145996094,0.984417200088501
5,751.2124633789062,163.8905792236328,974.9984741210938,274.6785583496094,0.9707566499710083
5,1044.8367919921875,170.8240966796875,1241.920166015625,371.63775634765625,0.959269106388092
